Domain;URL;Status;Source;Rank;Updated at;Confidence;LLM Reasoning;Case Management Status
mobile.mobile.secure.account.06sm88.site;https://mobile.mobile.secure.account.06sm88.site/;Illegal gambling;Variant (mobile.mobile.secure.06sm88.site);;2026-08-10T11:01:08.974292Z;95;Screenshot: The website prominently displays a 'Casino' tab in the navigation menu, indicating the availability of casino games.. Screenshot: The presence of a 'Bàn cá' (fishing game) tab, which is a popular form of online gambling in some regions.. Screenshot: The website features a section with various gaming options, including slots and other casino-style games, which are typical indicators of online gambling platforms.. Screenshot: The website includes promotional content for depositing and winning money, which is a common feature of online gambling sites.;Illegal gambling
mobile.mobile.secure.17sm88.site;https://mobile.mobile.secure.17sm88.site/;Illegal gambling;Variant (mobile.mobile.secure.14sm88.site);;2026-08-10T11:00:52.350039Z;95;Screenshot: The website prominently displays a pop-up with the text 'ĐĂNG KÍ TẶNG NGÀY 188K', indicating a sign-up bonus, which is a common feature in online gambling sites.. Screenshot: The navigation bar includes options like 'BAN CA', 'Casino', 'Game Bài', and 'XÓ SỐ', which are typically associated with gambling activities.. Screenshot: The presence of various gaming icons and advertisements for games like 'PG Treasure' and 'JDB AG' suggests the availability of gambling games.. Screenshot: The website offers incentives like 'LC88 + 188K', 'KKWIN + 150K', and '19BET + 150K', which are indicative of betting or gambling promotions.;Illegal gambling
mobile.mobile.secure.19sm88.site;https://mobile.mobile.secure.19sm88.site/;Illegal gambling;Variant (mobile.mobile.secure.14sm88.site);;2026-08-10T11:00:36.845Z;95;Screenshot: The website prominently features a section labeled 'Casino' in the navigation bar, indicating the availability of casino games.. Screenshot: The presence of betting-related terms such as 'Nạp tiền' (deposit money) and 'Kết quả' (results) suggests gambling activities.. Screenshot: The website includes various game icons and promotional banners that are typical of online gambling platforms.. Screenshot: The website offers different betting options like 'LC88 + 188K', 'KKWIN + 150K', and '19BET + 150K', which are indicative of betting bonuses and promotions.;Illegal gambling
vinyl-state.com;https://www.vinyl-state.com/;Not gambling;Redirect (royalblood.me);;2026-08-09T12:13:36.311848Z;95;Screenshot: The website appears to be a music platform with options for Music, Video, Store, and Forum, indicating it is not related to online gambling.. Screenshot: There are no visible betting or gambling-related elements such as 'place bet', betting slip, 'deposit', 'cashier', or 'play now'.. Screenshot: The content is focused on modern rock music and related media, which is unrelated to gambling activities.. URL: The URL 'https://royalblood.me/yt-subscribe' suggests a subscription page for a YouTube channel, further indicating a non-gambling context.;
royalblood.me;https://royalblood.me/yt-subscribe;Not gambling;Youtube (Royal);;2026-08-09T12:13:20.750584Z;95;Screenshot: The website appears to be a music platform with options for Music, Video, Store, and Forum, indicating it is not related to online gambling.. Screenshot: There are no visible betting or gambling-related elements such as 'place bet', betting slip, 'deposit', 'cashier', or 'play now'.. Screenshot: The content is focused on modern rock music and related media, which is unrelated to gambling activities.. URL: The URL 'https://royalblood.me/yt-subscribe' suggests a subscription page for a YouTube channel, further indicating a non-gambling context.;
uk.shopdeftones.com;https://uk.shopdeftones.com/;Not gambling;Redirect (shopdeftones.com);1701642;2026-08-09T12:11:54.093383Z;95;Screenshot: The website displays merchandise such as t-shirts, jerseys, and tote bags, indicating it is an online store for selling physical goods.. Screenshot: There are no indicators of online gambling activities such as betting options, casino games, or gambling-related content.. Screenshot: The website has categories like 'music', 'merchandise', and 'collections', which are typical for an e-commerce site focused on selling products related to a band or artist.. URL: The URL 'shopdeftones.com' suggests it is a shopping site for Deftones, a band, further confirming it is a merchandise store rather than a gambling site.;
olgasoby.com;https://olgasoby.com/;Not gambling;Youtube (Royal);;2026-08-09T12:11:54.088756Z;95;Screenshot: The website features a person and various artworks, indicating it is about selling or showcasing art.. Screenshot: The navigation bar includes links to 'Original Art', 'Prints', 'Art Courses', and 'About Me', which are not related to online gambling.. Screenshot: The text 'Elevate Your Space With Unique Art' and the button 'Shop Original Artworks' suggest the site is focused on selling art, not gambling.. URL: The URL 'olgasoby.com' does not indicate any connection to gambling or betting activities.;
shopdeftones.com;https://shopdeftones.com;Not gambling;Youtube (Royal);1701642;2026-08-09T12:11:43.745050Z;95;Screenshot: The website displays merchandise such as t-shirts, jerseys, and tote bags, indicating it is an online store for selling physical goods.. Screenshot: There are no indicators of online gambling activities such as betting options, casino games, or gambling-related content.. Screenshot: The website has categories like 'music', 'merchandise', and 'collections', which are typical for an e-commerce site focused on selling products related to a band or artist.. URL: The URL 'shopdeftones.com' suggests it is a shopping site for Deftones, a band, further confirming it is a merchandise store rather than a gambling site.;
find-and-update.company-information.service.gov.uk;https://find-and-update.company-information.service.gov.uk/company/11035852;Not gambling;Google Search (LeoVegas);;2026-08-09T12:11:35.267806Z;95;Screenshot: The website is a UK government service for finding and updating company information, which is not related to online gambling.. Screenshot: The content includes information about a company named 'LEOVEGAS UK LIMITED', but there are no actionable betting or gambling features visible.. Screenshot: The site allows users to search for companies and view their details, indicating it is an informational service rather than a gambling platform.;
sportium.es;https://www.sportium.es/apuestas/inplay/events/17123735;Illegal gambling;Youtube (Bet365);59937;2026-08-09T12:11:17.366687Z;95;URL: The URL path includes '/apuestas/', which translates to '/bets/' in English, indicating the site is related to betting.. Screenshot: The top navigation bar includes 'APUESTAS' (BETS), 'SLOTS', 'CASINO', 'CASINO EN VIVO' (LIVE CASINO), and 'POKER', all of which are forms of online gambling.. Screenshot: The right sidebar has a section labeled 'Boletos' (Bets slip) and 'Mis Apuestas' (My Bets), which are typical features of online gambling platforms.. Screenshot: There is a prominent advertisement offering '10€ GRATIS POR REGISTRARTE' (10€ FREE FOR REGISTERING), which is a common incentive for users to sign up and place bets.. Screenshot: Another advertisement says '¡CREA TU APUESTA!' (CREATE YOUR BET!), directly encouraging users to place bets.;Illegal gambling
deftones.lnk.to;https://deftones.lnk.to/privatemusic;Not gambling;Youtube (Royal);;2026-08-09T12:11:00.427773Z;95;Screenshot: The page is about music and offers options to choose music services and order vinyl or CDs, which are not related to online gambling.. Screenshot: There are no visible betting or gambling-related elements such as 'place bet', betting slip, 'deposit', 'cashier', or 'play now'.. Screenshot: The content is informational and promotional for music and related services, lacking any actionable bet or play UI.;
